"Type","ident","lat","long","Date","Time","Bird"
"WAYPOINT","11",43.95436998,-71.74626703,"26-May-12","09:13:58","__AO"
"WAYPOINT","12",43.95434836,-71.74623929,"26-May-12","09:27:42","__AO"
"WAYPOINT","95",43.9544098,-71.74651522,"6-Jun-12","06:32:15","__AO"
"WAYPOINT","144",43.95450376,-71.74706818,"9-Jun-12","07:23:48","__AO"
"WAYPOINT","145",43.95444743,-71.74709148,"9-Jun-12","07:24:17","__AO"
"WAYPOINT","146",43.95436563,-71.74678948,"9-Jun-12","07:26:39","__AO"
"WAYPOINT","147",43.95437786,-71.74681948,"9-Jun-12","07:33:31","__AO"
"WAYPOINT","148",43.95451633,-71.74694966,"9-Jun-12","07:36:35","__AO"
"WAYPOINT","149",43.95442707,-71.74707949,"9-Jun-12","07:39:36","__AO"
"WAYPOINT","150",43.95419086,-71.74696583,"9-Jun-12","07:46:39","__AO"
"WAYPOINT","2",43.95430419,-71.74695318,"10-Jun-12","08:21:24","__AO"
"WAYPOINT","156",43.95429597,-71.74687087,"12-Jun-12","07:19:57","__AO"
"WAYPOINT","157",43.95433436,-71.74689358,"12-Jun-12","07:20:55","__AO"
"WAYPOINT","158",43.95439371,-71.746851,"12-Jun-12","07:21:14","__AO"
"WAYPOINT","159",43.95440645,-71.74683415,"12-Jun-12","07:21:59","__AO"
"WAYPOINT","160",43.95436085,-71.74698025,"12-Jun-12","07:22:34","__AO"
"WAYPOINT","161",43.9546196,-71.74680591,"12-Jun-12","07:24:22","__AO"
"WAYPOINT","162",43.95461004,-71.74670767,"12-Jun-12","07:25:24","__AO"
"WAYPOINT","293",43.95354009,-71.74815749,"8-Jun-12","12:11:55","__AO"
"WAYPOINT","294",43.95362802,-71.74817165,"8-Jun-12","12:16:29","__AO"
"WAYPOINT","295",43.95368745,-71.74837634,"8-Jun-12","12:25:25","__AO"
"WAYPOINT","296",43.95418877,-71.74687254,"8-Jun-12","12:37:27","__AO"
"WAYPOINT","240",43.95413747,-71.74780168,"18-Jun-12","12:58:03","__AO"
"WAYPOINT","241",43.95388786,-71.74753153,"18-Jun-12","13:09:01","__AO"
"WAYPOINT","1",43.95416245,-71.7464993,"19-Jun-12","06:21:14","__AO"
"WAYPOINT","2",43.95441173,-71.74700296,"19-Jun-12","07:03:46","__AO"
"WAYPOINT","3",43.95444626,-71.74692577,"19-Jun-12","07:09:44","__AO"
"WAYPOINT","4",43.95445162,-71.74679778,"19-Jun-12","07:13:35","__AO"
"WAYPOINT","5",43.95419237,-71.74661807,"19-Jun-12","07:23:11","__AO"
"WAYPOINT","1",43.95427644,-71.7470375,"25-Jun-12","06:27:59","__AO"
"WAYPOINT","2",43.95440821,-71.74700774,"25-Jun-12","06:28:28","__AO"
"WAYPOINT","3",43.95443109,-71.747038,"25-Jun-12","06:28:40","__AO"
"WAYPOINT","11",43.95425675,-71.74690389,"25-Jun-12","10:58:24","__AO"
"WAYPOINT","12",43.95423235,-71.74691244,"25-Jun-12","10:58:55","__AO"
"WAYPOINT","137",43.94988265,-71.74308476,"7-May-12","08:30:39","A_KK"
"WAYPOINT","138",43.94907237,-71.74231723,"7-May-12","08:35:35","A_KK"
"WAYPOINT","139",43.94942994,-71.74168331,"7-May-12","08:38:35","A_KK"
"WAYPOINT","12",43.94921713,-71.74268268,"21-May-12","11:15:20","A_KK"
"WAYPOINT","193",43.9490722,-71.74261697,"17-May-12","09:02:00","A_KK"
"WAYPOINT","194",43.9490971,-71.74325902,"17-May-12","09:03:01","A_KK"
"WAYPOINT","195",43.94914772,-71.74269601,"17-May-12","09:03:47","A_KK"
"WAYPOINT","250",43.94916784,-71.74283213,"1-Jun-12","07:38:24","A_KK"
"WAYPOINT","251",43.94942148,-71.74287907,"1-Jun-12","07:44:02","A_KK"
"WAYPOINT","11",43.94957788,-71.74382983,"21-Jun-12","07:44:04","A_KK"
"WAYPOINT","12",43.94958819,-71.74384257,"21-Jun-12","07:44:28","A_KK"
"WAYPOINT","13",43.94951158,-71.74387777,"21-Jun-12","07:45:41","A_KK"
"WAYPOINT","186",43.94698762,-71.73813961,"14-May-12","11:00:21","A_MM"
"WAYPOINT","8",43.94654942,-71.7378718,"21-May-12","07:58:46","A_MM"
"WAYPOINT","269",43.94629679,-71.7386504,"6-Jun-12","09:45:15","A_MM"
"WAYPOINT","324",43.9471499,-71.73833918,"12-Jun-12","12:16:30","A_MM"
"WAYPOINT","244",43.94634264,-71.73964164,"22-Jun-12","08:37:12","A_MM"
"WAYPOINT","14",43.94719893,-71.73809451,"24-Jun-12","07:47:21","A_MM"
"WAYPOINT","15",43.9471882,-71.73809987,"24-Jun-12","07:47:36","A_MM"
"WAYPOINT","16",43.947182,-71.73809904,"24-Jun-12","07:47:48","A_MM"
"WAYPOINT","17",43.9471447,-71.73806333,"24-Jun-12","07:48:42","A_MM"
"WAYPOINT","18",43.9471281,-71.73800851,"24-Jun-12","07:49:04","A_MM"
"WAYPOINT","19",43.94736934,-71.73765304,"24-Jun-12","07:51:30","A_MM"
"WAYPOINT","20",43.94739951,-71.73760744,"24-Jun-12","07:51:38","A_MM"
"WAYPOINT","21",43.94741703,-71.73756419,"24-Jun-12","07:51:55","A_MM"
"WAYPOINT","22",43.94752784,-71.73747609,"24-Jun-12","07:53:46","A_MM"
"WAYPOINT","23",43.94745626,-71.73739781,"24-Jun-12","08:02:20","A_MM"
"WAYPOINT","24",43.94742348,-71.73740753,"24-Jun-12","08:02:53","A_MM"
"WAYPOINT","152",43.94624323,-71.73486882,"11-Jun-12","12:41:01","APRY"
"WAYPOINT","153",43.94597283,-71.73490779,"11-Jun-12","12:50:45","APRY"
"WAYPOINT","154",43.94622621,-71.73494702,"11-Jun-12","12:57:19","APRY"
"WAYPOINT","3",43.94497161,-71.73403851,"13-Jun-12","13:54:35","APRY"
"WAYPOINT","4",43.94495208,-71.73402308,"13-Jun-12","14:06:47","APRY"
"WAYPOINT","5",43.94478226,-71.73365772,"13-Jun-12","14:11:32","APRY"
"WAYPOINT","6",43.94481126,-71.73357063,"13-Jun-12","14:14:38","APRY"
"WAYPOINT","7",43.9450706,-71.73343761,"13-Jun-12","14:19:26","APRY"
"WAYPOINT","8",43.9452457,-71.73343652,"13-Jun-12","14:22:10","APRY"
"WAYPOINT","204",43.94657012,-71.73609308,"19-Jun-12","07:37:23","APRY"
"WAYPOINT","205",43.9465645,-71.73606969,"19-Jun-12","07:37:49","APRY"
"WAYPOINT","249",43.94638455,-71.73470101,"22-Jun-12","12:24:11","APRY"
"WAYPOINT","15",43.94615052,-71.7347508,"25-Jun-12","07:33:29","APRY"
"WAYPOINT","16",43.9455663,-71.73334239,"25-Jun-12","07:51:40","APRY"
"WAYPOINT","17",43.94597149,-71.73362385,"25-Jun-12","07:58:01","APRY"
"WAYPOINT","18",43.94649334,-71.73495088,"25-Jun-12","08:11:09","APRY"
"WAYPOINT","19",43.94645168,-71.73513335,"25-Jun-12","08:15:28","APRY"
"WAYPOINT","20",43.94583955,-71.73393968,"25-Jun-12","08:23:52","APRY"
"WAYPOINT","14",43.95571059,-71.74336597,"26-May-12","10:09:10","BBAR"
"WAYPOINT","197",43.95434434,-71.74248311,"18-May-12","07:40:15","BBAR"
"WAYPOINT","134",43.95388442,-71.7437067,"9-Jun-12","06:28:23","BBAR"
"WAYPOINT","135",43.95384159,-71.74360888,"9-Jun-12","06:29:02","BBAR"
"WAYPOINT","136",43.95400252,-71.74364509,"9-Jun-12","06:30:48","BBAR"
"WAYPOINT","137",43.95393823,-71.74354183,"9-Jun-12","06:32:19","BBAR"
"WAYPOINT","138",43.95392222,-71.74340604,"9-Jun-12","06:33:16","BBAR"
"WAYPOINT","139",43.95394066,-71.74322516,"9-Jun-12","06:33:34","BBAR"
"WAYPOINT","140",43.95419237,-71.74260146,"9-Jun-12","06:36:50","BBAR"
"WAYPOINT","141",43.95425297,-71.7426686,"9-Jun-12","06:37:37","BBAR"
"WAYPOINT","142",43.95434601,-71.74285099,"9-Jun-12","06:39:03","BBAR"
"WAYPOINT","278",43.95383916,-71.74326078,"8-Jun-12","08:17:48","BBAR"
"WAYPOINT","279",43.95399607,-71.74344501,"8-Jun-12","08:18:34","BBAR"
"WAYPOINT","280",43.95395592,-71.74294906,"8-Jun-12","08:20:07","BBAR"
"WAYPOINT","374",43.95434769,-71.74386503,"16-Jun-12","06:35:56","BBAR"
"WAYPOINT","375",43.95432372,-71.74378398,"16-Jun-12","06:36:20","BBAR"
"WAYPOINT","376",43.95402767,-71.74368415,"16-Jun-12","06:50:02","BBAR"
"WAYPOINT","377",43.95419497,-71.74369371,"16-Jun-12","06:50:55","BBAR"
"WAYPOINT","378",43.95427862,-71.74354426,"16-Jun-12","06:52:15","BBAR"
"WAYPOINT","265",43.95395047,-71.74311971,"23-Jun-12","11:15:55","BBAR"
"WAYPOINT","398",43.95402079,-71.74351458,"27-Jun-12","07:17:53","BBAR"
"WAYPOINT","399",43.95411559,-71.74346614,"27-Jun-12","07:26:16","BBAR"
"WAYPOINT","400",43.95423143,-71.74322977,"27-Jun-12","07:28:18","BBAR"
"WAYPOINT","418",43.95463217,-71.74357041,"27-Jun-12","10:45:57","BBAR"
"WAYPOINT","419",43.95466972,-71.74326422,"27-Jun-12","10:48:13","BBAR"
"WAYPOINT","420",43.95469545,-71.74321803,"27-Jun-12","10:48:33","BBAR"
"WAYPOINT","421",43.95464147,-71.74289776,"27-Jun-12","10:53:20","BBAR"
"WAYPOINT","1",43.95411752,-71.74336857,"28-Jun-12","06:15:33","BBAR"
"WAYPOINT","2",43.95415667,-71.74332725,"28-Jun-12","06:17:32","BBAR"
"WAYPOINT","3",43.95417083,-71.74323237,"28-Jun-12","06:22:34","BBAR"
"WAYPOINT","4",43.95424333,-71.74306607,"28-Jun-12","06:31:33","BBAR"
"WAYPOINT","5",43.95420226,-71.74299214,"28-Jun-12","06:36:38","BBAR"
"WAYPOINT","6",43.95421123,-71.74289801,"28-Jun-12","06:37:08","BBAR"
"WAYPOINT","7",43.95422246,-71.74287588,"28-Jun-12","06:37:37","BBAR"
"WAYPOINT","8",43.95423898,-71.74290103,"28-Jun-12","06:38:35","BBAR"
"WAYPOINT","9",43.95430427,-71.74311276,"28-Jun-12","06:43:20","BBAR"
"WAYPOINT","10",43.95439102,-71.74334611,"28-Jun-12","06:44:43","BBAR"
"WAYPOINT","11",43.95449747,-71.74339523,"28-Jun-12","06:47:14","BBAR"
"WAYPOINT","9",43.95295906,-71.75233427,"14-May-12","10:55:16","BBAW"
"WAYPOINT","217",43.95503978,-71.75173648,"21-May-12","11:55:26","BBAW"
"WAYPOINT","100",43.95514254,-71.75187352,"6-Jun-12","10:07:11","BBAW"
"WAYPOINT","14",43.95550766,-71.75210453,"15-Jun-12","07:58:43","BBAW"
"WAYPOINT","15",43.95524824,-71.75201694,"15-Jun-12","08:00:55","BBAW"
"WAYPOINT","16",43.95516107,-71.75194385,"15-Jun-12","08:01:38","BBAW"
"WAYPOINT","17",43.95514606,-71.75185257,"15-Jun-12","08:04:10","BBAW"
"WAYPOINT","18",43.95521848,-71.7516996,"15-Jun-12","08:07:48","BBAW"
"WAYPOINT","19",43.9553412,-71.75170412,"15-Jun-12","08:09:01","BBAW"
"WAYPOINT","20",43.95548905,-71.75160865,"15-Jun-12","08:11:09","BBAW"
"WAYPOINT","21",43.95556089,-71.75169356,"15-Jun-12","08:12:31","BBAW"
"WAYPOINT","219",43.95497055,-71.7518674,"21-Jun-12","11:49:49","BBAW"
"WAYPOINT","220",43.95503744,-71.75186858,"21-Jun-12","11:50:08","BBAW"
"WAYPOINT","221",43.95512897,-71.75203253,"21-Jun-12","11:50:33","BBAW"
"WAYPOINT","222",43.9551785,-71.75203479,"21-Jun-12","11:50:50","BBAW"
"WAYPOINT","223",43.95523952,-71.75199632,"21-Jun-12","11:51:11","BBAW"
"WAYPOINT","224",43.95535,-71.75192348,"21-Jun-12","11:51:34","BBAW"
"WAYPOINT","225",43.95534329,-71.75187486,"21-Jun-12","11:52:14","BBAW"
"WAYPOINT","226",43.95526282,-71.75179993,"21-Jun-12","11:52:50","BBAW"
"WAYPOINT","206",43.94766304,-71.73488231,"20-May-12","07:18:42","BOGA"
"WAYPOINT","15",43.94579153,-71.73412417,"28-May-12","11:53:58","BOGA"
"WAYPOINT","116",43.94524913,-71.73372947,"9-Jun-12","07:10:34","BOGA"
"WAYPOINT","117",43.94505031,-71.73415418,"9-Jun-12","07:14:16","BOGA"
"WAYPOINT","118",43.94569044,-71.73435132,"9-Jun-12","07:15:41","BOGA"
"WAYPOINT","119",43.9457445,-71.73421746,"9-Jun-12","07:25:15","BOGA"
"WAYPOINT","120",43.94538894,-71.7340142,"9-Jun-12","07:29:38","BOGA"
"WAYPOINT","121",43.94521183,-71.73396919,"9-Jun-12","07:36:09","BOGA"
"WAYPOINT","124",43.94507672,-71.73450622,"9-Jun-12","09:13:43","BOGA"
"WAYPOINT","1",43.94527537,-71.73391974,"14-Jun-12","06:26:10","BOGA"
"WAYPOINT","2",43.94543965,-71.73379568,"14-Jun-12","06:29:12","BOGA"
"WAYPOINT","3",43.94547947,-71.73388478,"14-Jun-12","06:31:30","BOGA"
"WAYPOINT","325",43.94568348,-71.73463622,"12-Jun-12","12:32:57","BOGA"
"WAYPOINT","256",43.94561634,-71.73415284,"21-Jun-12","06:55:43","BOGA"
"WAYPOINT","257",43.94566739,-71.7341587,"21-Jun-12","06:55:57","BOGA"
"WAYPOINT","258",43.94569513,-71.73414337,"21-Jun-12","06:56:04","BOGA"
"WAYPOINT","259",43.94578172,-71.73419944,"21-Jun-12","06:58:11","BOGA"
"WAYPOINT","260",43.94590703,-71.7342178,"21-Jun-12","06:59:08","BOGA"
"WAYPOINT","261",43.94604256,-71.7339515,"21-Jun-12","07:06:26","BOGA"
"WAYPOINT","262",43.94604508,-71.73394279,"21-Jun-12","07:06:36","BOGA"
"WAYPOINT","233",43.94655889,-71.73402325,"23-Jun-12","10:03:18","BOGA"
"WAYPOINT","234",43.94648856,-71.73361531,"23-Jun-12","10:17:17","BOGA"
"WAYPOINT","235",43.94644464,-71.73359837,"23-Jun-12","10:20:52","BOGA"
"WAYPOINT","236",43.94638672,-71.73324399,"23-Jun-12","10:21:39","BOGA"
"WAYPOINT","237",43.94625789,-71.73329587,"23-Jun-12","10:22:52","BOGA"
"WAYPOINT","466",43.94605799,-71.73405108,"22-Jun-12","09:04:20","BOGA"
"WAYPOINT","467",43.94614206,-71.73370952,"22-Jun-12","09:06:34","BOGA"
"WAYPOINT","468",43.94627918,-71.73398335,"22-Jun-12","09:11:29","BOGA"
"WAYPOINT","39",43.94630877,-71.70499329,"24-May-12","06:53:27","BRAO"
"WAYPOINT","90",43.9452887,-71.70742286,"1-Jun-12","07:26:53","BRAO"
"WAYPOINT","BRAO",43.94564761,-71.70653832,"9-Jun-12","08:18:07","BRAO"
"WAYPOINT","345",43.94531158,-71.7071528,"14-Jun-12","08:39:19","BRAO"
"WAYPOINT","346",43.94517998,-71.7073781,"14-Jun-12","08:43:19","BRAO"
"WAYPOINT","347",43.94515517,-71.70727291,"14-Jun-12","08:45:28","BRAO"
"WAYPOINT","348",43.94504537,-71.70709027,"14-Jun-12","08:50:05","BRAO"
"WAYPOINT","349",43.94540579,-71.70668559,"14-Jun-12","08:52:54","BRAO"
"WAYPOINT","350",43.94534712,-71.70652608,"14-Jun-12","08:54:13","BRAO"
"WAYPOINT","418",43.94561534,-71.70643606,"18-Jun-12","08:53:04","BRAO"
"WAYPOINT","419",43.9455492,-71.70706529,"18-Jun-12","08:58:10","BRAO"
"WAYPOINT","420",43.94567695,-71.70716495,"18-Jun-12","08:58:52","BRAO"
"WAYPOINT","1",43.94617558,-71.70590675,"20-Jun-12","07:14:37","BRAO"
"WAYPOINT","2",43.94600065,-71.70609257,"20-Jun-12","07:18:48","BRAO"
"WAYPOINT","3",43.9458756,-71.7061862,"20-Jun-12","07:22:54","BRAO"
"WAYPOINT","4",43.94586202,-71.70619877,"20-Jun-12","07:23:13","BRAO"
"WAYPOINT","5",43.94583075,-71.70618771,"20-Jun-12","07:23:35","BRAO"
"WAYPOINT","6",43.94577392,-71.70616566,"20-Jun-12","07:24:18","BRAO"
"WAYPOINT","7",43.94574408,-71.70610783,"20-Jun-12","07:25:17","BRAO"
"WAYPOINT","8",43.94560905,-71.70588202,"20-Jun-12","07:30:40","BRAO"
"WAYPOINT","9",43.94558977,-71.70584698,"20-Jun-12","07:31:04","BRAO"
"WAYPOINT","10",43.95743608,-71.751524,"17-May-12","11:19:29","BRAW"
"WAYPOINT","11",43.95718647,-71.74773412,"17-May-12","11:45:45","BRAW"
"WAYPOINT","12",43.95703593,-71.74749213,"17-May-12","11:48:59","BRAW"
"WAYPOINT","214",43.95678213,-71.74771844,"21-May-12","09:47:18","BRAW"
"WAYPOINT","82",43.9572977,-71.74702451,"31-May-12","07:58:49","BRAW"
"WAYPOINT","200",43.95651315,-71.74262954,"18-Jun-12","06:59:30","BRAW"
"WAYPOINT","201",43.9565849,-71.74294177,"18-Jun-12","07:02:29","BRAW"
"WAYPOINT","202",43.95652648,-71.74288519,"18-Jun-12","07:04:29","BRAW"
"WAYPOINT","203",43.95645473,-71.74277321,"18-Jun-12","07:05:49","BRAW"
"WAYPOINT","204",43.95637167,-71.74257606,"18-Jun-12","07:11:21","BRAW"
"WAYPOINT","205",43.95637183,-71.74256927,"18-Jun-12","07:12:42","BRAW"
"WAYPOINT","206",43.95623915,-71.74252762,"18-Jun-12","07:41:50","BRAW"
"WAYPOINT","207",43.95621266,-71.74254027,"18-Jun-12","07:42:02","BRAW"
"WAYPOINT","208",43.95636496,-71.74268377,"18-Jun-12","07:43:07","BRAW"
"WAYPOINT","209",43.95624108,-71.74318635,"18-Jun-12","07:57:56","BRAW"
"WAYPOINT","210",43.95615692,-71.74331568,"18-Jun-12","08:27:43","BRAW"
"WAYPOINT","211",43.95600638,-71.742753,"18-Jun-12","08:32:03","BRAW"
"WAYPOINT","212",43.95603899,-71.74269274,"18-Jun-12","08:32:46","BRAW"
"WAYPOINT","213",43.95608232,-71.74270188,"18-Jun-12","08:32:55","BRAW"
"WAYPOINT","214",43.95627779,-71.74294369,"18-Jun-12","08:37:37","BRAW"
"WAYPOINT","215",43.9564233,-71.74289323,"18-Jun-12","08:42:28","BRAW"
"WAYPOINT","216",43.95638533,-71.74281109,"18-Jun-12","08:44:28","BRAW"
"WAYPOINT","217",43.95633386,-71.74294445,"18-Jun-12","08:46:36","BRAW"
"WAYPOINT","218",43.95632682,-71.74294755,"18-Jun-12","08:46:50","BRAW"
"WAYPOINT","212",43.95061783,-71.74116329,"21-Jun-12","07:14:56","BRAW"
"WAYPOINT","213",43.95067994,-71.74125751,"21-Jun-12","07:15:12","BRAW"
"WAYPOINT","214",43.95102259,-71.74141022,"21-Jun-12","07:16:29","BRAW"
"WAYPOINT","215",43.95128997,-71.7412456,"21-Jun-12","07:17:16","BRAW"
"WAYPOINT","216",43.95140547,-71.74128307,"21-Jun-12","07:18:01","BRAW"
"WAYPOINT","217",43.95153975,-71.74131291,"21-Jun-12","07:19:15","BRAW"
"WAYPOINT","479",43.9551495,-71.74263935,"26-Jun-12","07:30:21","BRAW"
"WAYPOINT","480",43.95540398,-71.74244841,"26-Jun-12","07:32:03","BRAW"
"WAYPOINT","481",43.95557991,-71.74229066,"26-Jun-12","07:36:56","BRAW"
"WAYPOINT","276",43.9513691,-71.7386224,"8-Jun-12","07:18:22","BRGA"
"WAYPOINT","440",43.95160144,-71.73894628,"29-Jun-12","11:12:29","BRGA"
"WAYPOINT","441",43.95160588,-71.73888786,"29-Jun-12","11:12:40","BRGA"
"WAYPOINT","442",43.95160848,-71.7388659,"29-Jun-12","11:12:50","BRGA"
"WAYPOINT","443",43.95161075,-71.73886665,"29-Jun-12","11:12:54","BRGA"
"WAYPOINT","444",43.9516063,-71.73882709,"29-Jun-12","11:13:08","BRGA"
"WAYPOINT","445",43.951612,-71.73880136,"29-Jun-12","11:13:52","BRGA"
"WAYPOINT","446",43.95167713,-71.73869289,"29-Jun-12","11:14:44","BRGA"
"WAYPOINT","447",43.95182474,-71.73868686,"29-Jun-12","11:16:25","BRGA"
"WAYPOINT","448",43.95191249,-71.73919296,"29-Jun-12","11:20:55","BRGA"
"WAYPOINT","449",43.95190914,-71.73949798,"29-Jun-12","11:23:56","BRGA"
"WAYPOINT","450",43.95183102,-71.73955439,"29-Jun-12","11:25:34","BRGA"
"WAYPOINT","451",43.95159541,-71.73948859,"29-Jun-12","11:29:46","BRGA"
"WAYPOINT","452",43.95145845,-71.73898919,"29-Jun-12","11:39:14","BRGA"
"WAYPOINT","453",43.95147068,-71.73898559,"29-Jun-12","11:39:21","BRGA"
"WAYPOINT","454",43.95168803,-71.73883555,"29-Jun-12","11:40:05","BRGA"
"WAYPOINT","455",43.95167185,-71.73894997,"29-Jun-12","11:40:23","BRGA"
"WAYPOINT","456",43.95170789,-71.7389985,"29-Jun-12","11:40:34","BRGA"
"WAYPOINT","457",43.9517068,-71.73891879,"29-Jun-12","11:40:59","BRGA"
"WAYPOINT","458",43.9516524,-71.73948817,"29-Jun-12","11:46:56","BRGA"
"WAYPOINT","459",43.95161636,-71.739818,"29-Jun-12","11:48:45","BRGA"
"WAYPOINT","501",43.95177344,-71.7392772,"26-Jun-12","11:01:59","BRGA"
"WAYPOINT","87",43.94666048,-71.73335622,"24-May-12","08:07:33","BWAO"
"WAYPOINT","207",43.94725408,-71.7337101,"20-May-12","08:04:26","BWAO"
"WAYPOINT","222",43.94734033,-71.73354884,"22-May-12","06:57:32","BWAO"
"WAYPOINT","94",43.9465873,-71.73368068,"6-Jun-12","06:16:14","BWAO"
"WAYPOINT","95",43.94685284,-71.73414253,"6-Jun-12","06:20:53","BWAO"
"WAYPOINT","108",43.94645604,-71.73333015,"15-Jun-12","09:21:45","BWAO"
"WAYPOINT","109",43.94642319,-71.733103,"15-Jun-12","09:28:07","BWAO"
"WAYPOINT","425",43.94740789,-71.73339553,"20-Jun-12","09:01:51","BWAO"
"WAYPOINT","426",43.94731812,-71.73399727,"20-Jun-12","09:04:01","BWAO"
"WAYPOINT","271",43.94637801,-71.73289538,"21-Jun-12","12:02:55","BWAO"
"WAYPOINT","272",43.94667867,-71.73166702,"21-Jun-12","12:13:34","BWAO"
"WAYPOINT","273",43.94691554,-71.73159678,"21-Jun-12","12:15:47","BWAO"
"WAYPOINT","274",43.94696441,-71.73167112,"21-Jun-12","12:16:18","BWAO"
